2025-02-10 11:52:15.293  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 56 00 00 00  2025-02-10 11:52:15.293
2025-02-10 11:52:15.297  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 57 00 00 00  2025-02-10 11:52:15.297
2025-02-10 11:52:15.301  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 58 00 00 00  2025-02-10 11:52:15.301
2025-02-10 11:52:15.304  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 59 00 00 00  2025-02-10 11:52:15.303
2025-02-10 11:52:15.305  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 5A 00 00 00  2025-02-10 11:52:15.305
2025-02-10 11:52:15.308  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 5B 00 00 00  2025-02-10 11:52:15.307
2025-02-10 11:52:15.313  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 5C 00 00 00  2025-02-10 11:52:15.310
2025-02-10 11:52:15.316  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 5D 00 00 00  2025-02-10 11:52:15.316
2025-02-10 11:52:15.319  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 5E 00 00 00  2025-02-10 11:52:15.318
2025-02-10 11:52:15.321  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 5F 00 00 00  2025-02-10 11:52:15.320
2025-02-10 11:52:15.325  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 60 DF BB 0C  2025-02-10 11:52:15.325
2025-02-10 11:52:15.329  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 61 DF C4 00  2025-02-10 11:52:15.328
2025-02-10 11:52:15.332  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 62 DF CA 1B  2025-02-10 11:52:15.331
2025-02-10 11:52:15.334  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 63 00 55 E4  2025-02-10 11:52:15.333
2025-02-10 11:52:15.336  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 64 00 55 E4  2025-02-10 11:52:15.336
2025-02-10 11:52:15.341  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 65 00 55 E4  2025-02-10 11:52:15.338
2025-02-10 11:52:15.344  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 66 80 3F 7C  2025-02-10 11:52:15.344
2025-02-10 11:52:15.347  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 67 80 81 92  2025-02-10 11:52:15.346
2025-02-10 11:52:15.348  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 68 7F F6 42  2025-02-10 11:52:15.348
2025-02-10 11:52:15.353  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 69 79 BE F9  2025-02-10 11:52:15.353
2025-02-10 11:52:15.356  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 6A 7A 11 21  2025-02-10 11:52:15.356
2025-02-10 11:52:15.359  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 6B 79 52 91  2025-02-10 11:52:15.359
2025-02-10 11:52:15.361  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 6C 7D 4B 59  2025-02-10 11:52:15.360
2025-02-10 11:52:15.363  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 6D 7D 7F 03  2025-02-10 11:52:15.363
2025-02-10 11:52:15.366  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 6E 7C 56 35  2025-02-10 11:52:15.365
2025-02-10 11:52:15.370  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 6F 5B 03 FA  2025-02-10 11:52:15.370
2025-02-10 11:52:15.372  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 70 5A F3 16  2025-02-10 11:52:15.371
2025-02-10 11:52:15.376  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 71 5B 09 27  2025-02-10 11:52:15.375
2025-02-10 11:52:15.383  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 72 78 73 0A  2025-02-10 11:52:15.381
2025-02-10 11:52:15.386  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 73 7A 3D 0E  2025-02-10 11:52:15.386
2025-02-10 11:52:15.390  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 74 7B 3E 6F  2025-02-10 11:52:15.389
2025-02-10 11:52:15.393  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 75 00 00 00  2025-02-10 11:52:15.392
2025-02-10 11:52:15.397  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 76 00 00 00  2025-02-10 11:52:15.394
2025-02-10 11:52:15.401  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 77 00 00 00  2025-02-10 11:52:15.400
2025-02-10 11:52:15.404  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 78 DF 63 49  2025-02-10 11:52:15.403
2025-02-10 11:52:15.410  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 79 DF 67 30  2025-02-10 11:52:15.409
2025-02-10 11:52:15.411  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 7A DF 7C 36  2025-02-10 11:52:15.410
2025-02-10 11:52:15.412  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 7B 00 56 92  2025-02-10 11:52:15.412
2025-02-10 11:52:15.414  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 7C 00 56 92  2025-02-10 11:52:15.414
2025-02-10 11:52:15.416  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 7D 00 56 92  2025-02-10 11:52:15.415
2025-02-10 11:52:15.417  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 7E 00 00 00  2025-02-10 11:52:15.417
2025-02-10 11:52:15.418  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 7F 00 00 00  2025-02-10 11:52:15.418
2025-02-10 11:52:15.420  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 80 00 00 00  2025-02-10 11:52:15.419
2025-02-10 11:52:15.422  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 81 00 5D 95  2025-02-10 11:52:15.421
2025-02-10 11:52:15.423  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 82 00 5D 65  2025-02-10 11:52:15.423
2025-02-10 11:52:15.424  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 83 00 5D 87  2025-02-10 11:52:15.424
2025-02-10 11:52:15.427  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 84 00 00 00  2025-02-10 11:52:15.425
2025-02-10 11:52:15.428  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 85 00 00 00  2025-02-10 11:52:15.427
2025-02-10 11:52:15.429  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 86 00 00 00  2025-02-10 11:52:15.428
2025-02-10 11:52:15.430  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 87 00 00 00  2025-02-10 11:52:15.429
2025-02-10 11:52:15.431  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 88 00 00 00  2025-02-10 11:52:15.430
2025-02-10 11:52:15.433  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 89 00 00 00  2025-02-10 11:52:15.432
2025-02-10 11:52:15.435  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 8A 00 00 00  2025-02-10 11:52:15.434
2025-02-10 11:52:15.436  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 8B 00 00 00  2025-02-10 11:52:15.435
2025-02-10 11:52:15.438  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 8C 00 00 00  2025-02-10 11:52:15.437
2025-02-10 11:52:15.439  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 8D 00 00 00  2025-02-10 11:52:15.439
2025-02-10 11:52:15.440  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 8E 00 00 00  2025-02-10 11:52:15.440
2025-02-10 11:52:15.441  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 8F 00 00 00  2025-02-10 11:52:15.441
2025-02-10 11:52:15.443  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 90 DF 2F 2D  2025-02-10 11:52:15.442
2025-02-10 11:52:15.446  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 91 DF 52 E6  2025-02-10 11:52:15.444
2025-02-10 11:52:15.447  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 92 DF 1C 75  2025-02-10 11:52:15.447
2025-02-10 11:52:15.449  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 93 00 56 2A  2025-02-10 11:52:15.448
2025-02-10 11:52:15.450  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 94 00 56 2A  2025-02-10 11:52:15.449
2025-02-10 11:52:15.451  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 95 00 56 2A  2025-02-10 11:52:15.451
2025-02-10 11:52:15.452  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 96 7E EE 42  2025-02-10 11:52:15.452
2025-02-10 11:52:15.455  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 97 7F 98 8B  2025-02-10 11:52:15.454
2025-02-10 11:52:15.458  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 98 7F 40 76  2025-02-10 11:52:15.455
2025-02-10 11:52:15.459  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 99 74 8E F4  2025-02-10 11:52:15.458
2025-02-10 11:52:15.460  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 9A 74 F5 E3  2025-02-10 11:52:15.459
2025-02-10 11:52:15.461  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 9B 74 E8 6F  2025-02-10 11:52:15.460
2025-02-10 11:52:15.461  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 9C 74 F7 1C  2025-02-10 11:52:15.461
2025-02-10 11:52:15.462  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 9D 75 38 00  2025-02-10 11:52:15.462
2025-02-10 11:52:15.463  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 9E 74 A3 3F  2025-02-10 11:52:15.463
2025-02-10 11:52:15.464  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 9F 7F D2 FD  2025-02-10 11:52:15.464
2025-02-10 11:52:15.465  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A0 7F F6 84  2025-02-10 11:52:15.465
2025-02-10 11:52:15.466  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A1 7E C0 42  2025-02-10 11:52:15.465
2025-02-10 11:52:15.471  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A2 79 82 5D  2025-02-10 11:52:15.470
2025-02-10 11:52:15.472  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A3 7A E7 59  2025-02-10 11:52:15.471
2025-02-10 11:52:15.472  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A4 7A B3 91  2025-02-10 11:52:15.472
2025-02-10 11:52:15.473  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A5 00 00 00  2025-02-10 11:52:15.473
2025-02-10 11:52:15.474  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A6 00 00 00  2025-02-10 11:52:15.474
2025-02-10 11:52:15.475  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A7 00 00 00  2025-02-10 11:52:15.475
2025-02-10 11:52:15.475  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A8 DE F7 2C  2025-02-10 11:52:15.475
2025-02-10 11:52:15.476  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 A9 DE FE FC  2025-02-10 11:52:15.476
2025-02-10 11:52:15.476  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 AA DF 04 D7  2025-02-10 11:52:15.476
2025-02-10 11:52:15.477  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 AB 00 55 FA  2025-02-10 11:52:15.477
2025-02-10 11:52:15.477  3128-3169  SocketCAN               com.skyla.qbi                        E  Qbi Error RX: 5D 00 AC 00 55 FA  2025-02-10 11:52:15.477
